ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.030146296952752002,0.047797060086448004,0.009542532548607999,0.023933339515311996,0.009873786648111999,0.011791616803072,0.009758381469999999,0.005508532499631999,0.004367734736128,0.005296209076528001,0.007506591999999999
