ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.8125,0.7142857142857143,0.5555555555555556,0.6428571428571428,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0
