ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.1257503308288,0.127591793311408,0.098294689419712,0.125701606279168,0.133586036306368,0.116487710291968,0.12849739600940796,0.12232506141491198,0.130018901497648,0.133586036306368,0.12099183105356798,0.12367057489028802,0.127879109789488,0.127879109789488,0.126577451799808,0.131970196989952,0.127591793311408,0.12654304252,0.129783072015808,0.13412905532612798,0.1257503308288,0.1340316044908
