ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.1326660257392,0.004909017343408,0.0062838884243680004,0.0062838884243680004,0.0044231471728000005,0.011154014406592,0.006585274094848,0.004247975632048,0.011686670544688,0.007554255366832,0.010628856492208,0.008422566183088,0.014557122430000001,0.014557122430000001,0.004495099633072,0.005393527312047999,0.003686359293952
