ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.024021206351871997,0.055594274080767996,0.029022801009712,0.029479431586048,0.011554370141488,0.0037278174831999996,0.009442388038912,0.004589236889008,0.010045790973952,0.008439648713152,0.005922373625008,0.0047474524528,0.0037977746513919997,0.004529378913712,0.0067380075178719995,0.006769150274607999,0.005353962142768,0.006446051538352
