ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.009512935867312,0.0093728553712,0.006229146222592,0.00738671875,0.027413847554992,0.006207952432048001,0.008048649679792,0.0037340066032,0.004990042866112,0.031056961806592,0.031056961806592,0.003714202635712,0.005625541617712
