ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28
0.093115935490048,0.076293506482432,0.1321527669568,0.1263433123312,0.1263433123312,0.129234703403968,0.11059633854764801,0.1339239850252,0.1362275815408,0.134782408200112,0.1219447107952,0.12876589201796798,0.13197301373867198,0.12701284922291198,0.13288564806251202,0.129235262540848,0.13335129526148798,0.134664356884912,0.133280619287488,0.134485648418752,0.1357150757488,0.13472791833284797,0.124064933874352,0.1339239850252,0.1321527669568,0.135250440384688,0.136343846813632,0.13566329467691202,0.135992880922048
