ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.12658078190636798,0.12745990528,0.07618818832000002,0.12158283293483199,0.128879267365312,0.112521112556992,0.1334146324012,0.1265374929472,0.136999936460032,0.13295737826195198,0.139221382599088,0.136890889398448,0.136413965309488,0.131393219586352,0.1319724503872,0.132148821585328,0.12658078190636798,0.12745990528,0.12745990528,0.135618916595632,0.136144394156032,0.134880055792432,0.136893172783408,0.137862001235968,0.138998021543872,0.13674592276331202
