ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.11426278975172799,0.102157247096368,0.13283425940300797,0.135858506826688,0.138243352942528,0.13233824717099202,0.12165123777683201,0.12924364969772797,0.12218964397316799,0.1236606665452,0.137908933761472,0.12624238023884798,0.137555937725488,0.137555937725488,0.137418146916352,0.13638603035852798,0.130779526244272,0.13454804480819202,0.133719593970112,0.13642080683819202,0.137908933761472
