ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.135097015705648,0.045265945406128,0.007158178217392,0.00546955603,0.004164686454832,0.0074388087278079995,0.041077053840832004,0.018705159232432,0.013416807731200001,0.012521676419008,0.0065256322048,0.028012801766848,0.00453841792,0.00453841792,0.008775667373488,0.022442756241327997,0.009580270559488,0.006196566325551999,0.006659869400368,0.005159789617407999,0.004346261996848
