ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.1322288645452,0.014183452136752,0.019396710820528,0.004914021101488,0.029348780811567995,0.004897134304432,0.006351639988912,0.010878500295088,0.0058614952768,0.007991474633008,0.005258559792688,0.0061108901872,0.004986287507392001,0.007902875321008,0.016308264179247998,0.0036875966272,0.005129391938992
