ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.094870488769072,0.089344150203328,0.077108361560512,0.09592213075,0.10365922988843201,0.09901897386999998,0.091378908943792,0.10589092087019202,0.10612896035588801,0.10612896035588801,0.103930838740528,0.1087102868848,0.107706835940272,0.10986215112851203,0.10986215112851203,0.1054549817548,0.10331487702419201,0.102232018230208,0.103555107003328,0.10959597052,0.10894675760555199,0.106829502021808,0.10927410104320001,0.101646711406528,0.10971002104979201,0.10964295867947199,0.106876085477632
