ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.06428113593323201,0.03719451283,0.027875179673008,0.017803710665152,0.023494770607552,0.003924180754432,0.004067490715072,0.015458788194352,0.03868010368,0.012485707006912,0.012485707006912,0.0037405055511519998,0.0054664133452,0.007039932687808,0.004946550920368,0.007902875321008,0.005732905009408,0.011717450195200001,0.0041945142508000004,0.021517609230591997,0.007055861809407999
