ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.034937167429888005,0.132563316744448,0.14286048176939198,0.134932864265152,0.13650861750020798,0.14212655677484798,0.14212655677484798,0.1349107178668,0.140258359817152,0.1425191239168,0.1425191239168,0.1418795243692,0.14451004247372798,0.14451004247372798,0.137135289985072,0.14566344744083198,0.14552273545720001,0.139367872742848,0.1456687032172
