ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.097340655758128,0.098839396727728,0.09187057508228799,0.096722191534768,0.097805856104368,0.103484157677872,0.10308052160555199,0.074145480655408,0.093301576677808,0.101340077359552,0.102527670855472,0.101435738933248,0.10344791245739199,0.09400067182124801,0.0945591476848,0.099424435851952,0.102539027920048,0.101791388617648,0.1019984831692,0.1023233152012,0.103278651580672,0.099774162250288
