ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.09890111429555201,0.063577599335728,0.107380566586672,0.09521692354052799,0.112690016867248,0.126050577270208,0.115207685002672,0.10305363122411199,0.12137660568908801,0.12598962111692802,0.126065540833072,0.12137660568908801,0.12431411482091201,0.12297931493171199,0.12171582433484798,0.126065540833072,0.124301430996928,0.12137660568908801
