ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,0.8333333333333334,1.0,0.5,0.25,0.2222222222222222,1.0
