ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.0320567147008,0.11521359232000002,0.114554230536112,0.12315021555716801,0.12080724765279999,0.11521359232000002,0.12285956945708801,0.12308261464499201,0.11504446960120002,0.119971852808128,0.11779643628779202
