ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.07993302300779201,0.11016503972612801,0.12274315911059201,0.131694260396992,0.131694260396992,0.12748104861740797,0.12776994697796798,0.13163009264972803,0.13727926342340802,0.131222271066928,0.1335362474608,0.130011056725552,0.131694823321648
