ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.069021363193792,0.047550100324912005,0.013158128243968,0.0095581468672,0.0095581468672,0.031985213325568,0.0188223937612,0.0107825254828,0.004763379921712,0.008150218885167999,0.009166440421311999,0.01015002403,0.007880414944048002
