ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.12290790213779199,0.017321146484272,0.049487536122928,0.0075913756972,0.025591068242368,0.025591068242368,0.014943725305792,0.0072861191151999995,0.017321146484272,0.017321146484272,0.007877527488448,0.0065116778744319995
