ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.113345140877872,0.011008775614768,0.055624846100272005,0.008497682971072,0.006243066642688,0.0053957257792,0.012160774986928,0.0037179156100479996,0.006440980512688,0.003928520771008,0.0037216287088,0.010453092006832,0.0062155437917920005,0.004794929188288
