ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.119595716245168,0.074504323874752,0.031617540719872,0.006799029695152,0.0038371062323679997,0.0038371062323679997,0.010750988210992001,0.015714503682352,0.005275814170048,0.005755586958591999,0.004528132211248
