ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.10655641998519999,0.098233605241792,0.087847408489408,0.11201013383315202,0.1201527192688,0.11086599299243201,0.1072238454592,0.122499482135488,0.125574843072688,0.125574843072688,0.12043837697171202,0.12546306335723198,0.124408430626048,0.1266734823532,0.1266734823532,0.122041129204672,0.11755678141772799,0.1266373984768,0.118651483035952,0.12004320741611199,0.12314746729772799,0.12571157212,0.12348621545516798,0.126055565054512,0.11803571916164801,0.126513630768688,0.1264431634288
