ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.025330008323248,0.036680297914672005,0.048618034971568004,0.012418457936128,0.007483566911488,0.026132847414208002,0.028841777755072,0.0061191072862719995,0.007688391405568,0.007688391405568,0.007316130349312,0.004431554821168,0.005027603296192,0.003753504590128,0.003753504590128,0.006383629938688001,0.011738305171888001,0.005098375886848,0.008369722407472,0.007547856484912,0.005746765668352,0.004291820597248,0.0055528686592,0.004098844946608,0.021449692750767996,0.003842681914672,0.003882029406208
