ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.049104893962672,0.14739344128556803,0.13893431010308802,0.1361278728268,0.156003861982768,0.16002616853867202,0.15255861220556802,0.14739344128556803
