ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.062275442445232004,0.058656878235952004,0.113596759711168,0.108090708379648,0.108090708379648,0.11083048540979201,0.09065390177003199,0.11609064331115201,0.1103861740588,0.11342632176260799,0.10872502829612798,0.114291708104752,0.11083101534520001,0.1147332932908,0.11597866590212799,0.1172389460992,0.115809155899648,0.114236015745328,0.11603895678519999,0.113596759711168,0.1165346134828,0.11757192388403201,0.116926267506352,0.1172389460992
