ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.029715168216112,0.11388173152120001,0.115770422793472,0.126306152682928,0.12445532215172798,0.12445532215172798,0.124166900312512,0.125153916134848,0.125153916134848,0.128477308714432,0.12699673450244797,0.12192718305068802,0.126935060733952,0.128477308714432,0.127734865980352,0.128383024990768,0.127968246895408,0.11388173152120001
