ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.08318727618539198,0.011049926008768,0.016665220433968,0.0036764611256320003,0.013564136222512001,0.008343309233968,0.010686624338608001,0.005698260680128001,0.015170584518592,0.012756724355248,0.015898919764912,0.005215592070591999,0.005524567,0.005132525344432
