ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.104599985348608,0.121855985686528,0.11397749005715199,0.1220241444748,0.114827688488752,0.11401922590028801,0.11018566549139198,0.11849309923652801,0.10316534503480002,0.10689493016780799,0.102061875816448,0.11932706687300801,0.11879257170731201,0.11947115418668802
