ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.054690285801472005,0.122441332187392,0.115722550560688,0.0912601001968,0.123308001852352,0.11080504952627199,0.12391396764280001,0.12391396764280001,0.12465288673720001,0.120134737315888,0.12167039355179199,0.122436943906048
