l_l_m,l_l_n,u_r_m,u_r_n,n,u
-0.0,7.0,1.0,9.0,17.0,17.0
3.0,4.0,5.0,5.0,17.0,17.0
1.0,3.0,3.0,4.0,17.0,17.0
