ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.030146296952752002,0.047797060086448004,0.017127557079999998,0.006609075923248,0.0043780057612,0.006462533899311999,0.009542532548607999,0.0079648237168,0.00418053148,0.023933339515311996,0.004134866621488,0.009873786648111999,0.004562421566128,0.004858991927728,0.004007910933952
