ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.013499344871872,0.009893031371007999,0.009893031371007999,0.027413847554992,0.008048649679792,0.007125975605248001,0.003746695379632,0.010765113296128,0.004091704099072,0.003889156820272,0.0038445405376480004,0.004035214379968,0.007104937075648,0.003886367777728,0.0037340066032,0.004990042866112,0.031056961806592,0.031056961806592,0.005625541617712,0.015336557706688,0.004313905060912
