ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.013578575985088,0.013080156449200001,0.056887246633407995,0.017224490331952,0.012023003267008,0.019787325899199997,0.007040888374191999,0.011016346273792001,0.005048266835968,0.004122133494208,0.00729888892,0.005108087073328001,0.0053702889629919995,0.008188168749999999,0.0077572790464480006,0.004937791972912,0.010990673718208001,0.010471116113152,0.010471116113152,0.0058094745388
