l_l_m,l_l_n,u_r_m,u_r_n,n,u
-0.0,10.0,1.0,17.0,10.0,10.0
1.0,16.0,2.0,17.0,10.0,10.0
-0.0,3.0,1.0,4.0,10.0,10.0
