ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.7222222222222222,0.8333333333333334,0.8333333333333334,1.0,0.75,1.0,1.0,0.5,0.75,0.09999999999999998
