ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.1349050395148,0.015601247008432,0.043143541740592,0.026353761206271996,0.012544995309568001,0.005807583318832001,0.014732157197247998,0.007016998547392,0.010598998386112,0.005986756710448,0.005217787108528,0.011547428189632,0.006223451987391999,0.0051456865907680005,0.004782433375168,0.005795606314672,0.0049571876957920005,0.008360058377392,0.004754635150768001,0.015601247008432,0.004051351379392,0.0045711514348000006,0.035995052312512,0.035995052312512,0.004717165233328
