ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.1051086432112,0.016515802924288,0.013241171214592,0.021778900946367998,0.0139427833228,0.0139427833228,0.004691567945392,0.005779848999472,0.004637270992048,0.014304627095488002,0.006490432447791999,0.0037024457044480003,0.0050961831532,0.0074477590097920005,0.0074477590097920005,0.009734922480688
