ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.030779269504432,0.018902699825199997,0.0152372211568,0.031909941702592,0.013775518958848,0.0060003322432,0.015464238384688,0.014006109982768,0.0114116409772,0.004773999482800001,0.004247042947072,0.007250690147631999,0.0066992495584480005,0.0058804177408,0.004377694504192,0.004070905104688,0.004183949329072,0.003998604470272
