ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.024066425213871995,0.06428113593323201,0.03719451283,0.023494770607552,0.003924180754432,0.015458788194352,0.006184865105151999,0.03868010368,0.012485707006912,0.012485707006912,0.0037405055511519998,0.0052711081715679994,0.011717450195200001,0.0041945142508000004,0.021166632742911997,0.021517609230591997,0.007350301364272,0.007055861809407999,0.005230330994608,0.005940043832752,0.0040138054298080005,0.012413798415808,0.004022492623792,0.004971580217008,0.0048724340848000005
