ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.102869598282928,0.016030897525168,0.018857652969471998,0.011105253403071998,0.010552092960688,0.005998122163888,0.0062136459052,0.011172799030191999
