l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
0.0,4.0,1.0,5.0,0.0
0.0,5.0,1.0,19.0,0.0
0.0,19.0,1.0,20.0,0.0
1.0,5.0,2.0,6.0,1.0
1.0,6.0,2.0,18.0,1.0
1.0,18.0,2.0,19.0,1.0
2.0,6.0,3.0,18.0,2.0
3.0,8.0,4.0,16.0,3.0
4.0,9.0,6.0,15.0,4.0
