ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.104472170809792,0.07725370519340799,0.123790598184112,0.11080187018080001,0.12667847886995198,0.1379266780588,0.12313537521279999,0.133306061082928,0.134900496895408,0.128854690376128,0.12828932361707202,0.136244107254832,0.135978644099248,0.13917658507,0.138093858636208,0.138093858636208,0.135568286487808,0.137147856908848,0.1367921462272,0.134356918008112,0.137744123204032,0.1372175538028
