ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.026066487714352,0.095779237896448,0.107563068377008,0.10753998765956799,0.10753998765956799,0.11271773185720001,0.110708093482288,0.110708093482288,0.10782756681899201,0.10671595082079999,0.112663370041648,0.11219686808516802,0.11271773185720001,0.11322821141324799,0.11303128700612798
