ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.5476190476190477,1.0,0.25,0.25,0.5,0.15000000000000002,0.15000000000000002,0.125,0.16666666666666663,1.0,0.19999999999999996,0.25
