ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.063791473149952,0.11848496507180799,0.095038116157888,0.116268376474672,0.11776342634079999,0.11947441724339197,0.11947441724339197,0.12543484732,0.12393985870124802,0.11836948091243202,0.129780272110768,0.11776342634079999,0.11947441724339197,0.11947441724339197,0.12803065603000002,0.1294601055532,0.11615903251244801,0.1294601055532,0.124941154213168,0.12476882810680001,0.11248276153235201,0.129729877513648,0.12979875188319998,0.12714012547,0.127141793145088,0.12724353602987198,0.12768364274732802
