ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.027346943795199998,0.034524070783792,0.04869007242899201,0.028020224125888,0.007847373801472,0.007164237119488,0.0036875966272,0.0039291407872,0.0038175935488,0.023667158286591997,0.010046444198848,0.0063228249088,0.0042613449712,0.0147636676492,0.0037092521968000005,0.009591659311408,0.009230339766832,0.006155775305728,0.004254504644608,0.004706238851008,0.004580817436672,0.004384542357952,0.003810470725168,0.005939728269568,0.0038129481772,0.024157265459199995
