ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.1071793067308,0.092334148804528,0.11244388242731199,0.1105370340208,0.11442776526519999,0.11442776526519999,0.100977760499632,0.11342525346347199,0.114500637681712,0.11431527306999999,0.11461640907140799,0.110456037316528,0.102481730634688,0.102481730634688,0.112538158894528,0.11055080017715199,0.097585354217392,0.114410621136688
