l_l_m,l_l_n,u_r_m,u_r_n,n,u
1.0,7.0,2.0,12.0,19.0,19.0
2.0,15.0,4.0,16.0,19.0,19.0
1.0,16.0,3.0,17.0,19.0,19.0
5.0,14.0,7.0,15.0,19.0,19.0
