ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.029689291702528,0.11294593629380799,0.110606400212272,0.11977584016940801,0.11977584016940801,0.116112181713712,0.11864117499999999,0.125294353856512,0.125294353856512,0.1257004989808,0.12435272057579203,0.1246666872832,0.125790201346048
