ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.11690359742507199,0.025260710039728,0.011737643056432,0.003699351982528,0.013731802929088,0.007387038250432,0.007249732755712,0.004097603027248,0.003779197649152,0.006618598015408001,0.0057937153228,0.008174016546352,0.005301229921072
