ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.09406389868979201,0.055089390703552,0.105853352111152,0.11861079523475199,0.12070407688619199,0.11602657473740799,0.11602657473740799,0.11592053852919999,0.12431356334079999
