ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.128901611534272,0.015597496158208003,0.044218904731648,0.019519079607231996,0.0038284335052,0.012327627835312,0.006313010416432,0.0051886279168,0.009069196184512,0.00813992947,0.016941126809392,0.004031180495152,0.014535132467199998,0.01236787792,0.005063610383151999,0.006882987194800001,0.006669395639728,0.0054836991808,0.004419410642367999,0.007770099758128,0.005899974221248,0.0075961765888,0.00912461587,0.009912931619632
