ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.023228283654591998,0.059817948361648,0.030914090325952,0.034717937079472,0.010834447913008,0.003708014621632,0.007847053058608,0.0061741136752,0.003784460817328,0.003784460817328,0.004921839916287999,0.0077002436428000014,0.008182700654848,0.004597345105072001,0.0091440673612,0.007341677838591999,0.0037525760368,0.003797155367872,0.004428129406912,0.008817371775232,0.005651035260928,0.0037374107665119997,0.0062247173488000004,0.0108860630848
