ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.08558950423480001,0.084467216188672,0.099620723712688,0.089804618924992,0.089804618924992,0.06600198643115202,0.097583830577152,0.092635622754352,0.094078954727872,0.09952767556331199,0.0884904226288,0.098959272998848,0.09959464689452802,0.099292626500272,0.099515918768128,0.09936618741880002,0.0990521461312,0.093746898896128,0.09411208074880001,0.0992972235328,0.099548634462208,0.099620723712688
