ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.027324032993727994,0.124999720044208,0.141101853637552,0.128994354608128,0.14545852675,0.124999720044208,0.142340161316272,0.14524204538291202
