ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.052601938530352006,0.1263682724812,0.136966819360192,0.131931891351808,0.11707096010603202,0.11230491397120002,0.137056470638128,0.13705247299379197,0.13449755964932802,0.12380381426679998,0.12380381426679998,0.13711015739204802,0.13611192188804802,0.124208246481712,0.137513623175728,0.13515212769280002,0.12554108409644799,0.135880709396272,0.1367949997132,0.134273578893568,0.137430151588528
