l_l_m,l_l_n,u_r_m,u_r_n,n,u
5.0,13.0,6.0,19.0,15.0,15.0
6.0,13.0,7.0,18.0,15.0,15.0
7.0,16.0,8.0,18.0,15.0,15.0
1.0,14.0,3.0,20.0,15.0,15.0
3.0,14.0,5.0,19.0,15.0,15.0
3.0,14.0,5.0,19.0,15.0,15.0
