ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.10767429891563202,0.107768245501888,0.060605502327232004,0.1019572591948,0.10870554871787201,0.10038869400068799,0.11988798925235201,0.1204252882288,0.115365607427248,0.1204252882288,0.12136293448388802,0.12040183880900798,0.12061948897427202,0.12155164480844799,0.121593776802352,0.12136238764691198,0.114233873918128,0.12136238764691198,0.11446044871091202
