ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29
0.1201990407532,0.10611851626052798,0.091614684006448,0.11505252112,0.131315045717248,0.11814675607340801,0.135225433548592,0.124936182089728,0.139137535102768,0.139137535102768,0.132834824074672,0.13653371002436798,0.133406714666032,0.137539926258352,0.139739232550912,0.139739232550912,0.135802721554432,0.135546102417328,0.13765316474564798,0.137125579466752,0.139762238820352,0.13982321211999998,0.133438952218048,0.135225433548592,0.1394552190832,0.13960007410220798,0.13877479123,0.13513451369963203,0.131453407964608,0.131453407964608
