ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.10976336406404799,0.0804012844912,0.126113761042432,0.10976336406404799,0.11895000874475199,0.124803065701168,0.11310491976107201,0.129519415778992,0.12041547199820798,0.118667216955328,0.118667216955328,0.126113761042432,0.12929621364044802,0.12781282840979202,0.11760653777920001,0.130093435278592,0.12337454632120001,0.126145357139248,0.128012266498048,0.13002786715883202,0.130152849085888,0.12788412316460798,0.124029114848512,0.128911666861312
