l_l_m,l_l_n,u_r_m,u_r_n,n,u
3.0,0.0,4.0,4.0,11.0,11.0
4.0,0.0,8.0,5.0,11.0,11.0
8.0,0.0,9.0,5.0,11.0,11.0
2.0,3.0,3.0,4.0,11.0,11.0
7.0,17.0,9.0,20.0,11.0,11.0
2.0,19.0,4.0,20.0,11.0,11.0
4.0,18.0,7.0,20.0,11.0,11.0
