ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.08295564773867199,0.06250809427,0.10615768340012802,0.10963503884723198,0.10895571426227199,0.1087445090572,0.10799193921971198,0.108099641138992,0.104808965543872,0.102157762697152,0.10811277800339199,0.10811277800339199,0.101176082210608,0.109441327515568,0.10223872273643199,0.09990362252435199,0.10949040412,0.105349737763888,0.10458907231019202,0.10955057273267199,0.10843716693803201,0.106144627146928,0.10055380507,0.10487969691999999,0.10487969691999999,0.105837178052608,0.108481881628672
